latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
22.243,93.674,92.7,4.3,mb,,,,1.18,us,usp0009mht,2014-11-07T01:09:21.463Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-01-23 00:33:31,2000-01-23 07:03:31,Chin,Hakha,Hakha,Surkhua,town,4.3
23.07,94.196,74.0,5.1,mb,,,,0.75,us,usp0009p1d,2014-11-07T01:09:34.209Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-02-27 17:21:28,2000-02-27 23:51:28,Saigang,Kale,Kale,Kin Pun Chon (Kin Mun Chon),village,9.0
22.328,93.892,55.7,4.2,mb,,,,0.84,us,usp0009nfg,2014-11-07T01:09:30.868Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-02-14 17:43:53,2000-02-15 00:13:53,Chin,Hakha,Hakha,Leium A,village,0.4
26.435,96.758,122.4,4.3,mb,,,,1.05,us,usp0009mzt,2014-11-07T01:09:26.101Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-02-03 08:33:44,2000-02-03 15:03:44,Kachin,Myitkyina,Tanai,La Mon,village,5.3
24.7,94.712,65.9,4.2,mb,,,,1.09,us,usp0009qh9,2014-11-07T01:09:46.343Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-03-30 15:12:27,2000-03-30 21:42:27,Saigang,Hkamti,Homalin,Shwe Pyi Aye,town,2.6
22.634,93.915,33.0,4.4,mb,,,,1.1,us,usp0009qcj,2014-11-07T01:09:45.761Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-03-28 18:59:21,2000-03-29 01:29:21,Chin,Hakha,Hakha,Ruan,village,4.3
23.999,94.878,118.8,4.4,mb,,,,1.0,us,usp0009qca,2014-11-07T01:09:45.729Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-03-28 16:40:54,2000-03-28 23:10:54,Saigang,Mawlaik,Paungbyin,Tun Nein,village,1.9
27.345,97.095,33.0,3.6,mb,,,,1.38,us,usp0009q8a,2014-11-07T01:09:45.156Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-03-26 18:13:47,2000-03-27 00:43:47,Kachin,Puta-O,Puta-O,Nam Say,village,7.4
18.195,94.897,74.9,4.4,mb,,,,0.73,us,usp0009pwc,2014-11-07T01:09:43.072Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-03-19 04:37:20,2000-03-19 11:07:20,Rakhine,Thandwe,Thandwe,Kyauk Pa Sat,village,17.2
25.18,95.139,116.1,4.7,mb,,,,1.15,us,usp0009pvn,2014-11-07T01:09:42.995Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-03-18 16:38:23,2000-03-18 23:08:23,Saigang,Hkamti,Homalin,Ton Ma Lauk,village,2.6
22.76,94.566,132.4,4.5,mb,,,,1.29,us,usp0009p7k,2014-11-07T01:09:38.283Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-03-03 17:24:04,2000-03-03 23:54:04,Saigang,Kale,Mingin,Ma Hu,village,3.6
22.269,94.622,108.6,4.3,mb,,,,0.64,us,usp0009tqe,2014-11-07T01:10:13.433Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-05-31 17:37:09,2000-06-01 00:07:09,Saigang,Yinmarbin,Kani,Kyat,village,3.8
25.381,94.414,58.7,4.3,mb,,,,1.26,us,usp0009ssy,2014-11-07T01:10:07.191Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-05-11 16:51:53,2000-05-11 23:21:53,,,,Chingjaroi Khullen,village,2.3
26.003,96.952,47.8,4.4,mb,,,,1.26,us,usp0009ssw,2014-11-07T01:10:07.024Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-05-11 15:52:55,2000-05-11 22:22:55,Kachin,Myitkyina,Tanai,,village,8.4
23.962,94.812,33.0,4.4,mb,,,,0.98,us,usp0009sa4,2014-11-07T01:10:02.658Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-05-03 15:42:21,2000-05-03 22:12:21,Saigang,Mawlaik,Paungbyin,Khon Thar,village,2.3
25.815,95.016,74.3,4.4,mb,,,,1.34,us,usp0009rpz,2014-11-07T01:09:55.710Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-04-22 15:41:32,2000-04-22 22:11:32,,,,Vongtsuvong,village,1.5
26.735,97.022,65.7,4.2,mb,,,,1.16,us,usp0009r2p,2014-11-07T01:09:52.705Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-04-09 21:48:57,2000-04-10 04:18:57,Kachin,Myitkyina,Tanai,,village,39.6
26.823,97.251,52.0,4.1,mb,13.0,,,0.41,us,usp0009vdb,2014-11-07T01:10:26.043Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-06-29 09:45:13,2000-06-29 16:15:13,Kachin,Myitkyina,Tanai,land mark,village,26.3
24.866,94.065,33.0,4.1,mb,7.0,,,0.56,us,usp0009v9p,2014-11-07T01:10:25.543Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-06-28 08:16:17,2000-06-28 14:46:17,,,,Chana,village,1.5
26.844,97.114,33.0,4.2,mb,22.0,,,0.84,us,usp0009uk9,2014-11-07T01:10:22.518Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-06-14 21:12:02,2000-06-15 03:42:02,Kachin,Myitkyina,Tanai,Khashi,village,38.3
26.587,97.018,33.0,5.1,mwc,156.0,,,1.18,us,usp0009u87,2015-02-11T17:17:05.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-06-08 12:21:09,2000-06-08 18:51:09,Kachin,Myitkyina,Tanai,,village,23.1
26.507,96.904,33.0,4.0,mb,8.0,,,1.26,us,usp0009u81,2014-11-07T01:10:20.232Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-06-08 09:44:35,2000-06-08 16:14:35,Kachin,Myitkyina,Tanai,,village,17.7
26.856,97.238,33.0,6.3,mwc,402.0,,,0.86,us,usp0009u6j,2015-02-12T21:36:14.143Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-06-07 21:46:55,2000-06-08 04:16:55,Kachin,Myitkyina,Tanai,land mark,village,26.5
19.793,95.159,33.0,4.4,mb,24.0,,,1.15,us,usp0009xc0,2014-11-07T01:10:41.442Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-07-28 22:26:14,2000-07-29 04:56:14,Magway,Thayet,Sinbaungwe,Ywar Lin,village,1.0
25.648,95.139,92.6,4.3,mb,15.0,,,0.57,us,usp0009wut,2014-11-07T01:10:38.593Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-07-20 05:54:04,2000-07-20 12:24:04,Saigang,Hkamti,Lay Shi,Lanlaila,village,6.8
24.51,94.686,82.5,5.2,mwc,203.0,,,0.86,us,usp0009vk3,2015-02-11T17:17:06.000Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-07-02 04:27:56,2000-07-02 10:57:56,Saigang,Hkamti,Homalin,Saik Kun,village,2.2
24.334,94.448,33.0,3.9,mb,19.0,,,0.92,us,usp0009zbu,2014-11-07T01:10:56.306Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-08-29 14:51:33,2000-08-29 21:21:33,Saigang,Tamu,Tamu,Ton Ma Na,village,1.6
20.747,94.577,33.0,3.8,mb,25.0,,,1.14,us,usp0009z2e,2014-11-07T01:10:54.618Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-08-23 22:03:07,2000-08-24 04:33:07,Magway,Minbu,Salin,Ma Gyi Htu,village,0.9
19.785,95.152,86.6,4.4,mb,29.0,,,0.58,us,usp0009z1y,2014-11-07T01:10:54.571Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-08-23 16:31:54,2000-08-23 23:01:54,Magway,Thayet,Sinbaungwe,Moe Nat Kone,village,0.7
24.67,94.742,65.8,4.3,mb,35.0,,,1.05,us,usp0009yd1,2014-11-07T01:10:51.444Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-08-13 14:59:34,2000-08-13 21:29:34,Saigang,Hkamti,Homalin,Shwe Pyi Aye,town,2.0
22.143,93.538,33.0,4.3,mb,50.0,,,1.2,us,usp0009xnh,2014-11-07T01:10:47.530Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-08-02 17:58:28,2000-08-03 00:28:28,Chin,Mindat,Matupi,Khuataw,village,1.3
22.385,94.231,65.7,3.8,mb,17.0,,,0.93,us,usp0009zgp,2014-11-07T01:10:58.516Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-09-01 03:48:22,2000-09-01 10:18:22,Magway,Gangaw,Gangaw,Chaung Son,village,6.8
24.633,94.853,33.0,4.0,mb,11.0,,,1.31,us,usp000a3n8,2014-11-07T01:11:28.670Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-11-15 06:18:49,2000-11-15 12:48:49,Saigang,Hkamti,Homalin,Kho Taung,village,10.0
21.692,92.908,33.0,5.5,mwc,68.0,,,1.1,us,usp000a3hq,2015-02-11T17:17:09.000Z,,Myanmar-Bangladesh border region,MM,Asia,earthquake,0,0,1,,,2000-11-13 08:56:49,2000-11-13 15:26:49,Chin,Mindat,Paletwa,War Yon (Lower),village,4.1
23.224,94.429,121.6,3.7,mb,9.0,,,0.78,us,usp000a6jk,2014-11-07T01:11:45.860Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-12-22 17:54:18,2000-12-23 00:24:18,Saigang,Kale,Kalewa,Shwe Chaung San,village,3.4
23.424,94.595,75.5,3.9,mb,15.0,,,1.0,us,usp000a622,2014-11-07T01:11:43.856Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-12-14 09:00:38,2000-12-14 15:30:38,Saigang,Mawlaik,Mawlaik,Hin Tin,village,12.5
24.004,94.681,33.0,4.8,mb,29.0,,,1.17,us,usp000a5hn,2014-11-07T01:11:40.576Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2000-12-05 09:53:51,2000-12-05 16:23:51,Saigang,Mawlaik,Paungbyin,Ma Har,village,6.9
26.89,96.753,107.7,4.2,mb,17.0,,,0.61,us,usp000a1tv,2014-11-07T01:11:16.646Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-10-15 15:32:30,2000-10-15 22:02:30,Kachin,Myitkyina,Tanai,Khalot,village,29.8
23.866,94.863,116.5,5.6,mwc,252.0,,,0.77,us,usp000a1m4,2015-02-11T17:17:09.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2000-10-11 09:42:09,2000-10-11 16:12:09,Saigang,Mawlaik,Paungbyin,Ywar Thar,village,11.2
24.38,97.81,33.0,5.4,mwc,201.0,,,0.99,us,usp000a1bk,2015-02-11T17:17:08.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2000-10-06 12:05:40,2000-10-06 18:35:40,,,,Hudao,village,6.7
