latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
20.266,96.094,33.0,4.3,mb,,,,,us,usp0000f3f,2014-11-06T23:21:34.106Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-02-17 07:50:54,1976-02-17 14:20:54,Mandalay,Oke Ta Ra,Tatkon,Inn Khon,village,1.2
19.233,94.952,79.0,4.6,mb,,,,,us,usp0000fhh,2014-11-06T23:21:34.473Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-03-20 04:53:29,1976-03-20 11:23:29,Magway,Thayet,Thayet,Auk Ma Neint,village,1.1
24.265,94.266,56.0,4.6,mb,,,,,us,usp0000fpy,2014-11-06T23:21:34.685Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1976-03-30 06:48:10,1976-03-30 13:18:10,,,,,village,0.5
25.33,96.658,39.0,4.9,mb,,,,,us,usp0000fs5,2014-11-06T23:21:34.730Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-04-04 22:28:26,1976-04-05 04:58:26,Kachin,Mohnyin,Mogaung,La Bang,village,12.2
21.817,95.417,44.0,5.5,ms,,,,,us,usp0000fsf,2014-11-06T23:21:34.736Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-04-05 21:23:30,1976-04-06 03:53:30,Saigang,Sagaing,Myaung,Ku Toet Kone,village,0.9
17.594,95.311,37.0,4.8,mb,,,,,us,usp0000gbq,2014-11-06T23:21:35.283Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-05-15 08:11:49,1976-05-15 14:41:49,Ayeyarwady,Hinthada,Hinthada,Dar Ka (South),village,0.5
25.079,95.354,107.0,4.7,mb,,,,,us,usp0000ghc,2014-11-06T23:21:35.410Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-05-25 04:48:41,1976-05-25 11:18:41,Saigang,Hkamti,Homalin,Tin Chei,village,15.9
24.47,98.894,33.0,4.9,mb,,,,,us,usp0000gm5,2014-11-06T23:21:35.464Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 11:58:21,1976-05-29 18:28:21,,,,茨菇塘,village,6.1
24.57,98.953,8.0,6.9,ms,,,,,us,usp0000gm6,2015-02-12T20:27:26.442Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 12:23:18,1976-05-29 18:53:18,,,,大火山,village,7.7
24.531,98.71,10.0,7.0,ms,,,,,us,usp0000gm8,2015-02-12T20:29:27.023Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 14:00:18,1976-05-29 20:30:18,,,,Longshan,town,6.8
24.392,98.767,33.0,4.9,mb,,,,,us,usp0000gm9,2014-11-06T23:21:35.467Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 14:31:47,1976-05-29 21:01:47,,,,Luositian,village,2.4
24.321,98.793,33.0,4.5,mb,,,,,us,usp0000gma,2014-11-06T23:21:35.469Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 14:52:56,1976-05-29 21:22:56,,,,Hetou,village,7.4
24.468,98.648,33.0,4.0,mb,,,,,us,usp0000gme,2014-11-06T23:21:35.472Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 17:08:55,1976-05-29 23:38:55,,,,一碗水,village,3.4
24.547,98.934,32.0,5.2,mb,,,,,us,usp0000gmf,2014-11-06T23:21:35.472Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 19:36:55,1976-05-30 02:06:55,,,,金龙,village,9.8
24.416,98.775,33.0,4.0,mb,,,,,us,usp0000gmn,2014-11-06T23:21:35.477Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-29 23:31:21,1976-05-30 06:01:21,,,,Luositian,village,2.3
24.749,98.763,33.0,4.0,mb,,,,,us,usp0000gmq,2014-11-06T23:21:35.479Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-30 00:39:52,1976-05-30 07:09:52,,,,Zhenbei,village,6.6
24.423,98.81,28.0,5.1,mb,,,,,us,usp0000gmv,2014-11-06T23:21:35.482Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-30 04:18:43,1976-05-30 10:48:43,,,,Zaotangtou,village,2.1
24.542,98.87,34.0,4.8,mb,,,,,us,usp0000gne,2014-11-06T23:21:35.495Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-30 22:31:33,1976-05-31 05:01:33,,,,Longxin,town,5.4
24.343,98.642,14.0,6.2,ms,,,,,us,usp0000gnp,2015-02-12T21:41:03.828Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-31 05:08:28,1976-05-31 11:38:28,,,,Danglian,village,4.9
24.377,98.771,20.0,5.5,ms,,,,,us,usp0000gp3,2015-02-03T17:42:55.203Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-05-31 18:35:05,1976-06-01 01:05:05,,,,Luositian,village,3.1
26.138,96.274,46.0,4.9,mb,,,,,us,usp0000gph,2014-11-06T23:21:35.520Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-06-01 10:58:58,1976-06-01 17:28:58,Kachin,Myitkyina,Tanai,Wan Ma Lar,village,17.8
24.24,98.666,33.0,4.8,mb,,,,,us,usp0000gqa,2014-11-06T23:21:35.537Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1976-06-03 18:05:14,1976-06-04 00:35:14,,,,青木水,village,5.7
26.127,96.161,97.0,4.1,mb,,,,,us,usp0000gr1,2014-11-06T23:21:35.553Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1976-06-05 10:46:16,1976-06-05 17:16:16,Kachin,Myitkyina,Tanai,Wan Ma Lar,village,16.0
