latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km,shakemapURL,shakemapLastUpdated
26.832,96.958,15.0,5.44,mw,,,,,iscgem,iscgem797747,2022-04-26T21:45:17.624Z,,"70 km NNE of Sarupathar, India",MM,Asia,earthquake,0,0,1,,,1970-03-10 05:20:09,1970-03-10 11:50:09,Kachin,Myitkyina,Tanai,Khashi,village,33.8,,
25.977,95.34,76.1,7.0,mw,,,,,is,iscgem7941,2015-02-12T20:52:50.592Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1970-07-29 10:16:22,1970-07-29 16:46:22,Saigang,Hkamti,Hkamti,Patun,village,2.4,,
21.839,94.145,69.7,5.21,mw,,,,,iscgem,iscgem791105,2022-04-26T21:30:30.675Z,,"104 km SSE of Hakha, Myanmar",MM,Asia,earthquake,0,0,1,,,1970-10-14 16:51:39,1970-10-14 23:21:39,Magway,Gangaw,Tilin,Kyar U Yin,village,1.4,,
