latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
24.765,94.454,72.6,5.0,mb,,,,0.9,us,usp0002b8e,2014-11-07T00:36:03.513Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1985-01-21 12:57:15,1985-01-21 19:27:15,,,,Grihang,village,3.2
23.337,94.479,93.1,4.8,mb,,,,1.2,us,usp0002bcc,2014-11-07T00:36:04.100Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-01-25 20:58:17,1985-01-26 03:28:17,Saigang,Kale,Kalewa,Khan Ni (Khan Ti),village,4.6
25.452,94.561,58.8,4.6,mb,,,,1.2,us,usp0002bk7,2014-11-07T00:36:08.082Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1985-02-03 02:40:12,1985-02-03 09:10:12,,,,New Tusom,village,3.7
18.48,96.252,33.0,4.8,mb,,,,1.3,us,usp0002brn,2014-11-07T00:36:09.895Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-02-09 13:12:53,1985-02-09 19:42:53,Bago,Taungoo,Phyu,Kywe Ma Ku,village,14.8
16.458,95.914,33.0,4.0,mb,,,,1.3,us,usp0002bu1,2014-11-07T00:36:10.323Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1985-02-11 22:38:53,1985-02-12 05:08:53,Yangon,Yangon (South),Kungyangon,Taik Gyi,village,1.0
25.544,95.25,91.3,4.8,mb,,,,0.9,us,usp0002bz0,2014-11-07T00:36:10.876Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-02-17 00:24:24,1985-02-17 06:54:24,Saigang,Hkamti,Hkamti,,village,4.5
24.44,94.753,83.7,4.4,mb,,,,0.9,us,usp0002ddc,2014-11-07T00:36:23.578Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1985-04-02 19:48:01,1985-04-03 02:18:01,Saigang,Hkamti,Homalin,Inn Gyin Maw,village,2.6
19.298,96.046,33.0,4.8,mb,,,,0.9,us,usp0002de1,2014-11-07T00:36:23.976Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-04-03 10:14:57,1985-04-03 16:44:57,Bago,Taungoo,Yedashe,San Taw Poet (Myanmar),village,0.8
23.997,96.024,37.6,4.7,mb,,,,1.3,us,usp0002dw0,2014-11-07T00:36:27.073Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-04-17 01:58:14,1985-04-17 08:28:14,Saigang,Katha,Indaw,Kyauk Sin,village,1.4
26.218,96.013,27.6,5.3,mw,,,,1.1,us,usp0002e3n,2015-02-11T17:15:16.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-04-24 06:47:42,1985-04-24 13:17:42,Saigang,Hkamti,Hkamti,Taik Tee,village,8.3
26.931,96.195,33.0,4.9,mb,,,,1.3,us,usp0002fmt,2014-11-07T00:36:42.793Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-06-07 18:23:58,1985-06-08 00:53:58,Saigang,Hkamti,Nanyun,Nanyun,town,6.1
19.238,97.308,33.0,5.0,mb,,,,1.1,us,usp0002gtc,2014-11-07T00:36:52.041Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-07-15 10:38:50,1985-07-15 17:08:50,Kayah,Bawlake,Bawlake,Bu Khu,village,7.6
25.365,95.7,83.2,3.8,mb,,,,0.8,us,usp0002j0v,2014-11-07T00:37:02.404Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1985-08-22 17:04:57,1985-08-22 23:34:57,Saigang,Hkamti,Hkamti,Thaung U,village,10.4
25.336,97.557,33.0,4.5,mb,,,,1.1,us,usp0002j1d,2014-11-07T00:37:02.756Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1985-08-23 03:20:00,1985-08-23 09:50:00,Kachin,Myitkyina,Waingmaw,Nam War,village,4.7
25.448,97.714,33.0,5.0,mb,,,,0.9,us,usp0002j4z,2014-11-07T00:37:03.382Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1985-08-25 18:42:21,1985-08-26 01:12:21,Kachin,Myitkyina,Waingmaw,Nam Maw Ran,village,3.8
25.405,97.696,33.0,5.5,mw,,,,1.0,us,usp0002jfa,2015-02-11T17:15:19.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1985-09-05 18:30:23,1985-09-06 01:00:23,Kachin,Myitkyina,Waingmaw,Nam Maw Ran,village,2.0
