latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
26.276,96.41,96.0,4.5,mb,44,,,0.68,us,usp000awnc,2014-11-07T01:14:42.386Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-01-17 14:42:56,2002-01-17 21:12:56,Kachin,Myitkyina,Tanai,,village,5.9
21.95,99.097,33.0,4.6,mb,40,,,1.24,us,usp000axnd,2014-11-07T01:14:50.842Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-02-02 19:34:58,2002-02-03 02:04:58,Shan,Kengtung,Mongyang,Par Kwayt Long,village,4.9
18.422,93.726,33.0,4.3,mb,9,,,0.91,us,usp000axnz,2014-11-07T01:14:50.955Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-02-03 04:38:35,2002-02-03 11:08:35,,,,Ye Kyun (South),village,22.9
24.648,94.886,33.0,4.3,mb,18,,,1.12,us,usp000b2m0,2014-11-07T01:15:26.022Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2002-04-17 20:17:51,2002-04-18 02:47:51,Saigang,Hkamti,Homalin,Bon Si,village,6.6
21.613,93.863,53.9,4.5,mb,40,,,0.88,us,usp000b3ws,2014-11-07T01:15:35.445Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-05-07 09:39:33,2002-05-07 16:09:33,Chin,Mindat,Mindat,Htuirein,village,1.7
23.942,96.127,33.0,4.5,mb,39,,,1.21,us,usp000b4zn,2014-11-07T01:15:40.357Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-05-26 06:09:27,2002-05-26 12:39:27,Saigang,Katha,Tigyaing,Bo Te kone,village,1.8
24.849,95.305,148.2,4.0,mb,14,,,1.19,us,usp000b5qy,2014-11-07T01:15:47.136Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-06-07 18:30:21,2002-06-08 01:00:21,Saigang,Hkamti,Homalin,Kyoet Pin,village,1.1
22.911,94.655,113.7,4.6,mb,70,,,0.68,us,usp000b7ep,2014-11-07T01:15:59.492Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-07-04 01:03:36,2002-07-04 07:33:36,Saigang,Kale,Mingin,Ton Par,village,0.9
22.459,94.672,132.1,3.9,mb,15,,,0.83,us,usp000b7n7,2014-11-07T01:16:01.566Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-07-07 02:47:10,2002-07-07 09:17:10,Saigang,Yinmarbin,Kani,Aung Tha Pyay Ywar Thit,village,0.7
23.92,94.225,65.4,4.7,mb,88,,,0.77,us,usp000b829,2014-11-07T01:16:03.748Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-07-14 01:15:11,2002-07-14 07:45:11,Saigang,Tamu,Tamu,Auk Taung,village,0.2
23.518,93.901,79.5,4.6,mb,11,,,1.34,us,usp000b82d,2014-11-07T01:16:03.762Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2002-07-14 02:17:54,2002-07-14 08:47:54,Chin,Falam,Tonzang,Sialthaw,village,3.2
21.232,98.384,33.0,4.2,mb,15,,,0.95,us,usp000b8ar,2014-11-07T01:16:04.768Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-07-18 09:50:38,2002-07-18 16:20:38,Shan,Loilen,Kunhing,Ho Kyei,village,8.2
21.2,98.266,33.0,4.5,mb,16,,,0.94,us,usp000b8b9,2014-11-07T01:16:04.829Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-07-18 15:52:50,2002-07-18 22:22:50,Shan,Loilen,Nansang,ဝၢၼ်ႈၼွင်မူၼ်း,village,4.9
24.749,94.542,74.0,3.9,mb,10,,,1.12,us,usp000b8jw,2014-11-07T01:16:06.054Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2002-07-22 12:26:14,2002-07-22 18:56:14,,,,Phaikoh,village,4.1
22.194,93.388,74.3,3.8,mb,9,,,0.54,us,usp000b98n,2014-11-07T01:16:12.761Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2002-08-03 16:28:46,2002-08-03 22:58:46,Chin,Mindat,Matupi,Hriangpi (B),village,1.2
24.683,94.926,139.5,3.9,mb,10,,,0.78,us,usp000ba11,2014-11-07T01:16:16.691Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2002-08-16 16:32:33,2002-08-16 23:02:33,Saigang,Hkamti,Homalin,Auk Hman Kin,village,2.3
17.616,97.571,33.0,4.4,mb,22,,,0.71,us,usp000ba5k,2014-11-07T01:16:17.527Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2002-08-18 21:07:19,2002-08-19 03:37:19,Kayin,Hpapun,Hpapun,Shwe Hpa Lar Kya (Middle),village,1.8
