latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
19.182,97.436,33.0,4.6,mb,,,,1.2,us,usp0001x1e,2014-11-07T00:33:30.353Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-07-22 16:21:46,1983-07-22 22:51:46,Kayah,Nan Lin,village
25.092,94.711,62.8,5.6,mb,,,,1.0,us,usp0001y1y,2015-02-12T20:17:27.599Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1983-08-30 10:39:27,1983-08-30 17:09:27,,Haijang,village
27.441,96.858,43.0,4.2,mb,,,,1.5,us,usp0001y0v,2014-11-07T00:33:40.496Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1983-08-29 06:44:32,1983-08-29 13:14:32,,Gandhigram,village
24.554,95.128,125.2,5.1,mb,,,,1.0,us,usp0001xw6,2015-02-11T17:15:06.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-08-23 12:12:17,1983-08-23 18:42:17,Saigang,Pay Kone,village
22.655,94.311,114.8,4.8,mb,,,,1.4,us,usp0001xu5,2014-11-07T00:33:39.207Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-08-21 08:31:14,1983-08-21 15:01:14,Saigang,Pyar,village
25.478,95.709,33.0,5.2,mb,,,,0.9,us,usp0001ym0,2014-11-07T00:33:50.520Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-09-23 20:18:01,1983-09-24 02:48:01,Saigang,Thea Pu Kaw,village
20.503,92.995,33.0,5.1,mb,,,,0.5,us,usp0001yk6,2014-11-07T00:33:50.390Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-09-22 23:51:55,1983-09-23 06:21:55,Rakhine,Kyan Khin,village
23.086,94.831,57.6,4.9,mb,,,,1.2,us,usp0001yfg,2014-11-07T00:33:49.402Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-09-18 17:27:41,1983-09-18 23:57:41,Saigang,Za Loke Ma,village
23.73,94.071,92.5,3.9,mb,,,,1.2,us,usp0001y6g,2014-11-07T00:33:45.738Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-09-07 22:24:24,1983-09-08 04:54:24,Chin,Madam,village
26.174,96.099,139.3,5.1,mb,,,,0.9,us,usp0001zva,2015-02-11T17:15:08.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-11-16 00:54:11,1983-11-16 07:24:11,Saigang,Taik Tee,village
24.906,94.459,61.1,4.8,mb,,,,1.1,us,usp0001z52,2014-11-07T00:34:00.431Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1983-10-21 23:32:23,1983-10-22 06:02:23,,Kamjong,town
22.042,94.375,89.5,5.3,mb,,,,0.9,us,usp0001z4b,2015-02-11T17:15:07.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-10-21 08:44:46,1983-10-21 15:14:46,Magway,None Gyi,village
22.296,99.91,37.2,4.9,mb,,,,1.3,us,usp0001z3e,2014-11-07T00:34:00.229Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1983-10-19 09:34:44,1983-10-19 16:04:44,,勐根,village
26.141,96.463,33.0,4.4,mb,,,,1.2,us,usp00020qk,2014-11-07T00:34:16.977Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1983-12-22 16:00:11,1983-12-22 22:30:11,Kachin,Nam Hkam Par,village
