latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
21.1208,98.4506,64.29,4.6,mb,,98.0,1.075,0.47,us,us10007p3t,2017-01-03T19:46:54.040Z,"Shan, Myanmar (Burma)","149km NW of Mae Ai, Thailand",MM,Asia,earthquake,0,1483289646,1,,,2017-01-01 16:54:06,2017-01-01 23:24:06,Shan,Loilen,Kunhing,,village,8.6
23.3202,94.5079,89.66,5.1,mb,,46.0,0.925,0.99,us,20170103_184953_5.3,2017-01-05T16:28:32.790Z,"Sagaing Region, Myanmar (Burma)","35km SSE of Mawlaik, Burma",MM,Asia,earthquake,0,1483469393,1,,,2017-01-03 18:49:53,2017-01-04 01:19:53,Saigang,Kale,Kalewa,Khan Ni (Khan Ti),village,4.9
22.9502,94.6704,121.9,4.6,mb,,89.0,1.318,0.76,us,20170104_142807_4.6,2017-01-04T14:44:43.040Z,"Sagaing Region, Myanmar (Burma)","79km SSE of Mawlaik, Burma",MM,Asia,earthquake,0,1483540087,1,,,2017-01-04 14:28:07,2017-01-04 20:58:07,Saigang,Kale,Mingin,Taung Hpyu,village,1.5
26.38,95.43,64.0,4.8,mb,,,,,,20170112_093207_4.8,2017-01-12T09:32:07.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,0,1484213527,1,,,2017-01-12 09:32:07,2017-01-12 16:02:07,Saigang,Hkamti,Lahe,Longjangnokkon,village,2.7
19.8203,94.7544,70.14,4.3,mb,,48.0,3.007,0.75,us,us10007unu,2017-01-21T22:30:11.040Z,"Magway Region, Myanmar (Burma)","40km SSW of Magway, Burma",MM,Asia,earthquake,0,1485035358,1,,,2017-01-21 21:49:18,2017-01-22 04:19:18,Magway,Thayet,Minhla,Sin Ma Kya,village,1.9
26.95,97.61,150.0,4.4,mb,,,,,,20170129_213619_4.4,2017-01-29T21:36:19.000Z,"Kachin, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,0,1485725779,1,,,2017-01-29 21:36:19,2017-01-30 04:06:19,Kachin,Puta-O,Puta-O,War Dat,village,1.3
22.55,94.7874,119.09,4.5,mb,,63.0,1.101,0.9,us,us20008ik6,2017-02-08T23:45:30.040Z,"Sagaing Region, Myanmar (Burma)","59km NW of Monywa, Burma",MM,Asia,earthquake,0,1486586776,1,,,2017-02-08 20:46:16,2017-02-09 03:16:16,Saigang,Yinmarbin,Kani,Sa Hpo Gyi,village,1.3
19.34,96.25,13.0,3.9,ml,,,,,,20170215_044459_3.9,2017-02-15T10:44:59.000Z,"Bago Region, Myanmar (Burma)","13274km al SUROESTE de  TIJUANA, BC",MM,Asia,earthquake,0,1487155499,1,,,2017-02-15 10:44:59,2017-02-15 17:14:59,Bago,Taungoo,Yedashe,Thar Si,village,2.1
25.07,95.09,100.0,4.3,mb,,,,,,20170306_0000126,2017-03-07T07:40:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,0,1488835807,1,,,2017-03-06 21:30:07,2017-03-07 04:00:07,Saigang,Hkamti,Homalin,Chaung Son,village,1.0
17.415,96.0107,10.0,5.1,mb,,42.0,0.563,0.62,us,20170313_0000044,2017-03-15T14:53:40.211Z,"Yangon Region, Myanmar (Burma)","34km SE of Tharyarwady, Burma",MM,Asia,earthquake,0,1489414746,1,,,2017-03-13 14:19:06,2017-03-13 20:49:06,Yangon,Yangon (North),Taikkyi,Kyar Chaung,village,2.0
