latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
23.211,94.499,113.7,4.6,mb,,,,1.13,us,usp0008dnk,2014-11-07T01:04:16.035Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-01-02 21:12:05,1998-01-03 03:42:05,Saigang,Kale,Kalewa,Shwe Chaung San,village,7.4
26.462,96.827,150.0,4.0,mb,,,,1.44,us,usp0008e2e,2014-11-07T01:04:19.118Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-01-10 20:26:20,1998-01-11 02:56:20,Kachin,Myitkyina,Tanai,La Mon,village,12.8
22.923,99.561,49.8,4.7,mb,,,,0.87,us,usp0008eek,2014-11-07T01:04:20.626Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1998-01-16 07:33:10,1998-01-16 14:03:10,Shan,Hopang,Pangwaun,央都,village,3.6
23.403,94.771,99.8,4.1,mb,,,,0.47,us,usp0008ffs,2014-11-07T01:04:29.663Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-02-05 06:36:41,1998-02-05 13:06:41,Saigang,Kale,Kalewa,Wai Pon,village,6.7
22.238,94.353,105.5,3.5,mb,,,,0.96,us,usp0008fju,2014-11-07T01:04:30.290Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-02-06 18:57:11,1998-02-07 01:27:11,Saigang,Yinmarbin,Kani,ကွမ်းဇဲ (ဝီကီ နေရာလွဲ),village,14.2
23.571,94.734,96.7,4.3,mb,,,,0.86,us,usp0008g23,2014-11-07T01:04:33.275Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-02-16 07:29:09,1998-02-16 13:59:09,Saigang,Mawlaik,Mawlaik,Taing Thar,village,10.0
23.098,94.166,45.3,4.7,mb,,,,0.88,us,usp0008g62,2014-11-07T01:04:33.858Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-02-18 09:02:25,1998-02-18 15:32:25,Saigang,Kale,Kale,Kin Pun Chon (Kin Mun Chon),village,5.4
27.161,96.156,100.0,3.9,mb,,,,0.87,us,usp0008gcd,2014-11-07T01:04:34.641Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1998-02-21 09:48:54,1998-02-21 16:18:54,Saigang,Hkamti,Nanyun,Nongsaitakong,village,1.3
23.592,94.521,100.0,4.3,mb,,,,0.79,us,usp0008gsb,2014-11-07T01:04:38.761Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1998-03-01 15:12:30,1998-03-01 21:42:30,Saigang,Mawlaik,Mawlaik,Thar Nan Taw,village,2.6
24.539,94.478,66.5,4.7,mb,,,,0.95,us,usp0008h1n,2014-11-07T01:04:42.259Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1998-03-06 12:50:11,1998-03-06 19:20:11,Saigang,Tamu,Tamu,Yan Nwan,village,1.8
