latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
19.674,94.58,58.9,5.2,mb,,,,1.1,us,usp0002197,2014-11-07T00:34:23.044Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-01-15 12:01:58,1984-01-15 18:31:58,Magway,Thayet,Minhla,Khar Zet,village,4.1
23.946,94.509,93.1,4.6,mb,,,,1.4,us,usp00021dd,2014-11-07T00:34:23.707Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-01-20 07:53:52,1984-01-20 14:23:52,Saigang,Mawlaik,Paungbyin,Ma Gyi Tan,village,5.4
24.785,94.745,42.5,4.9,mb,,,,1.2,us,usp000223f,2014-11-07T00:34:31.181Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1984-02-19 09:29:48,1984-02-19 15:59:48,Saigang,Hkamti,Homalin,Kyauk Kyoe,village,2.3
22.349,94.41,33.0,4.7,mb,,,,1.3,us,usp00022bb,2014-11-07T00:34:32.158Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-02-28 23:50:32,1984-02-29 06:20:32,Saigang,Yinmarbin,Kani,Pwint Kar,village,20.2
24.543,94.661,68.9,5.5,mw,,,,0.9,us,usp00022f8,2015-02-11T17:15:09.000Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1984-03-05 21:26:42,1984-03-06 03:56:42,Saigang,Hkamti,Homalin,Ton He,village,2.6
22.049,99.136,16.7,5.9,mw,,,,1.1,us,usp00023uf,2015-02-12T21:38:10.951Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1984-04-23 22:29:58,1984-04-24 04:59:58,Shan,Kengtung,Mongyang,Hoke Pong (Upper),village,10.0
21.8,99.249,33.0,4.3,mb,,,,1.2,us,usp00023uj,2014-11-07T00:34:47.607Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-04-24 00:52:45,1984-04-24 07:22:45,Shan,Kengtung,Mongkhet,Wan Kyan,village,1.8
21.964,99.402,33.0,5.0,mb,,,,1.2,us,usp00023um,2014-11-07T00:34:47.611Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-04-24 03:34:12,1984-04-24 10:04:12,Shan,Kengtung,Mongyang,Mun Hkam Mun (Upper),village,0.7
26.068,95.683,107.5,4.9,mb,,,,1.2,us,usp00023wc,2014-11-07T00:34:47.967Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1984-04-25 14:58:41,1984-04-25 21:28:41,Saigang,Hkamti,Hkamti,,village,2.4
24.851,94.522,76.8,4.6,mb,,,,1.3,us,usp000246k,2014-11-07T00:34:52.925Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1984-05-07 09:17:53,1984-05-07 15:47:53,,,,Kamjong,town,1.4
20.26,94.393,78.5,4.9,mb,,,,0.9,us,usp0002481,2014-11-07T00:34:53.467Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-05-09 04:11:04,1984-05-09 10:41:04,Magway,Minbu,Sidoktaya,Hpar Aing (East),village,5.3
24.543,94.966,113.9,4.6,mb,,,,1.5,us,usp00024e7,2014-11-07T00:34:55.161Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1984-05-16 18:29:23,1984-05-17 00:59:23,Saigang,Hkamti,Homalin,Pe Khwin,village,3.0
15.675,94.358,33.0,5.0,mb,,,,1.2,us,usp00024js,2014-11-07T00:34:55.929Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1984-05-22 20:57:34,1984-05-23 03:27:34,,,,Pyi Thar Yar,village,20.1
24.826,94.398,83.3,3.9,mb,,,,1.7,us,usp00025hr,2014-11-07T00:35:10.083Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1984-07-07 22:39:01,1984-07-08 05:09:01,,,,,village,1.7
25.138,96.131,33.0,4.1,mb,,,,1.5,us,usp00025yq,2014-11-07T00:35:12.745Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-07-24 14:04:40,1984-07-24 20:34:40,Kachin,Mohnyin,Mohnyin,Mong Poke,village,1.1
23.466,94.304,81.8,4.9,mb,,,,1.3,us,usp000267j,2014-11-07T00:35:16.781Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1984-08-05 01:07:39,1984-08-05 07:37:39,Saigang,Kale,Kalewa,Chaung Son,village,1.3
15.56,95.802,21.0,5.1,mb,,,,1.1,us,usp00027xd,2014-11-07T00:35:32.762Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1984-10-04 22:22:49,1984-10-05 04:52:49,,,,Taw Kyoe,village,41.0
24.578,97.19,33.0,4.5,mb,,,,1.2,us,usp00027z7,2014-11-07T00:35:33.364Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1984-10-07 05:15:07,1984-10-07 11:45:07,Kachin,Bhamo,Bhamo,Aung Myin Thar,village,15.6
