latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
23.929,93.502,70.0,4.8,mb,,,,0.65,us,usp00089m1,2014-11-07T01:03:45.599Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1997-10-26 00:55:22,1997-10-26 07:25:22,Chin,Tuipialzang,village
21.12,94.149,81.5,4.1,mb,,,,1.15,us,usp00088bd,2014-11-07T01:03:34.895Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-10-01 06:27:08,1997-10-01 12:57:08,Magway,Thee Kone,village
21.97,94.646,108.9,4.3,mb,,,,1.04,us,usp0008bfb,2014-11-07T01:03:58.085Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-11-28 08:28:38,1997-11-28 14:58:38,Saigang,Nwe Inn,village
26.192,96.064,54.7,4.7,mb,,,,0.83,us,usp0008b7e,2014-11-07T01:03:56.950Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-11-23 12:57:56,1997-11-23 19:27:56,Saigang,Taik Tee,village
23.136,93.878,59.9,4.5,mb,,,,0.97,us,usp0008b1t,2014-11-07T01:03:56.287Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1997-11-20 20:55:03,1997-11-21 03:25:03,Chin,Zawlpi,village
26.423,95.194,102.5,4.0,mb,,,,0.82,us,usp0008afe,2014-11-07T01:03:53.441Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1997-11-11 03:47:09,1997-11-11 10:17:09,Saigang,Lonokkon,village
26.301,96.033,118.2,4.5,mb,,,,1.0,us,usp0008aa8,2014-11-07T01:03:52.785Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-11-08 16:40:41,1997-11-08 23:10:41,Saigang,La Pet (Ke San),village
25.384,96.609,33.0,5.8,mwc,,,,1.34,us,usp0008de0,2015-02-12T23:24:54.391Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-12-30 13:43:18,1997-12-30 20:13:18,Kachin,Ka Htan Yang,village
25.362,96.571,33.0,4.7,ms,,,,1.26,us,usp0008ddw,2014-11-07T01:04:11.771Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-12-30 11:54:06,1997-12-30 18:24:06,Kachin,Aing Lay Tu,village
23.708,94.935,100.0,4.4,mb,,,,0.92,us,usp0008dca,2014-11-07T01:04:11.591Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-12-29 09:08:18,1997-12-29 15:38:18,Saigang,He Kin,village
26.43,96.237,100.0,4.0,mb,,,,1.14,us,usp0008dba,2014-11-07T01:04:11.508Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-12-28 12:22:24,1997-12-28 18:52:24,Kachin,,village
25.108,95.164,100.0,4.2,mb,,,,1.12,us,usp0008bmz,2014-11-07T01:04:01.645Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1997-12-02 11:06:08,1997-12-02 17:36:08,Saigang,Ton Ma Lauk,village
