latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
24.598,94.697,125.4,4.3,mb,,,,0.7,us,usp0005r50,2014-11-07T00:52:49.058Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-04-14 06:18:17,1993-04-14 12:48:17,Saigang,Ywar Thar,village
26.36,96.232,85.5,4.3,mb,,,,0.6,us,usp0005r4c,2014-11-07T00:52:48.956Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-04-13 20:47:08,1993-04-14 03:17:08,Kachin,Da Lu,village
22.351,94.197,85.0,4.7,mb,,,,0.9,us,usp0005r3y,2014-11-07T00:52:48.892Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-04-13 15:59:36,1993-04-13 22:29:36,Magway,Taung Lel,village
23.926,94.126,74.5,4.6,mb,,,,1.2,us,usp0005r07,2014-11-07T00:52:48.392Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-04-11 05:34:27,1993-04-11 12:04:27,,,village
24.815,96.576,33.0,4.4,mb,,,,1.0,us,usp0005qjg,2014-11-07T00:52:44.795Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-04-02 21:09:51,1993-04-03 03:39:51,Kachin,Nam Saw Law,village
23.149,94.445,91.3,4.6,mb,,,,0.9,us,usp0005qgt,2014-11-07T00:52:43.608Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-04-01 18:41:35,1993-04-02 01:11:35,Saigang,Than Pu Yar,village
23.232,94.498,104.7,5.1,mw,,,,1.0,us,usp0005qgn,2015-02-11T17:16:10.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-04-01 16:30:11,1993-04-01 23:00:11,Saigang,Khan Ni (Khan Ti),village
21.849,93.547,48.3,4.7,mb,,,,1.1,us,usp0005tk8,2014-11-07T00:53:05.008Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-05-27 17:50:34,1993-05-28 00:20:34,Chin,Lungkam,village
16.55,94.533,33.0,3.9,mb,,,,0.7,us,usp0005t2c,2014-11-07T00:53:02.463Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,1993-05-18 22:31:07,1993-05-19 05:01:07,Ayeyarwady,Pyaw Kone,village
20.62,94.845,33.0,4.4,mb,,,,1.2,us,usp0005srr,2014-11-07T00:53:00.312Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-05-14 02:39:15,1993-05-14 09:09:15,Magway,Tat Kan,village
24.471,95.797,39.6,4.0,mb,,,,0.5,us,usp0005s23,2014-11-07T00:52:55.769Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-05-01 13:45:45,1993-05-01 20:15:45,Saigang,Pin Ma Na,village
24.558,95.595,33.0,4.3,mb,,,,1.0,us,usp0005v4f,2014-11-07T00:53:19.027Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-06-24 21:59:06,1993-06-25 04:29:06,Saigang,Naung Kut,village
22.929,99.12,33.0,4.4,mb,,,,1.4,us,usp0005udv,2014-11-07T00:53:14.367Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1993-06-11 23:27:21,1993-06-12 05:57:21,Shan,羊宗,village
23.417,99.997,10.0,4.7,mb,,,,0.9,us,usp0005txv,2014-11-07T00:53:09.710Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1993-06-03 01:15:37,1993-06-03 07:45:37,,Xiaobazi,village
18.034,95.0,33.0,4.1,mb,,,,1.0,us,usp0005wvd,2014-11-07T00:53:31.669Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-07-18 02:36:30,1993-07-18 09:06:30,Ayeyarwady,Tha Pyay Kone,village
23.144,93.888,68.9,4.7,mb,,,,1.1,us,usp0005w7x,2014-11-07T00:53:29.496Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-07-14 04:49:36,1993-07-14 11:19:36,Chin,Zawlpi,village
23.082,95.878,33.0,4.4,mb,,,,1.3,us,usp0005zav,2014-11-07T00:53:49.335Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-08-27 11:45:50,1993-08-27 18:15:50,Saigang,Chaung Shey,village
26.089,95.665,105.7,4.3,mb,,,,1.1,us,usp0005yrp,2014-11-07T00:53:45.688Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-08-17 22:56:44,1993-08-18 05:26:44,Saigang,Longshaodji,village
22.812,93.567,74.5,4.8,mb,,,,0.9,us,usp0005xuj,2014-11-07T00:53:38.082Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-08-02 14:41:45,1993-08-02 21:11:45,Chin,Dokthek,village
23.503,94.212,84.8,4.7,mb,,,,0.9,us,usp0005zuu,2014-11-07T00:53:55.771Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-09-06 20:14:04,1993-09-07 02:44:04,Saigang,56 Maing,village
27.546,97.152,59.2,4.7,mb,,,,1.2,us,usp0005zjp,2014-11-07T00:53:52.731Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-09-01 08:22:43,1993-09-01 14:52:43,Kachin,Ah Wet Dam (2),village
25.147,96.326,33.0,4.0,mb,,,,1.2,us,usp00061d2,2014-11-07T00:54:09.387Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-10-02 23:04:46,1993-10-03 05:34:46,Kachin,Long Kauk,village
24.385,94.703,112.5,4.1,mb,,,,0.3,us,usp00063ub,2014-11-07T00:54:25.350Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-11-17 19:26:12,1993-11-18 01:56:12,Saigang,Taung Taw,village
24.414,94.361,132.5,4.6,mb,,,,0.1,us,usp00065ey,2014-11-07T00:54:37.616Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-12-22 04:09:55,1993-12-22 10:39:55,,Wakshu,village
22.47,93.837,84.0,4.3,mb,,,,1.2,us,usp00065d8,2014-11-07T00:54:37.446Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1993-12-20 18:36:41,1993-12-21 01:06:41,Chin,Lamtuk,village
23.194,94.017,130.9,4.1,mb,,,,1.1,us,usp0006556,2014-11-07T00:54:35.944Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-12-15 01:02:50,1993-12-15 07:32:50,Saigang,Kalay,city
25.955,96.504,33.0,4.7,mb,,,,1.4,us,usp00064x5,2014-11-07T00:54:34.872Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-12-09 18:26:18,1993-12-10 00:56:18,Kachin,Lawt Jar,village
24.868,95.794,33.0,4.9,mb,,,,0.9,us,usp00064jv,2014-11-07T00:54:31.927Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1993-12-02 22:04:38,1993-12-03 04:34:38,Saigang,Tone Pa Tit,village
