latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
24.702,94.491,71.4,4.7,mb,19,146.2,,1.06,us,usp000f3fz,2014-11-07T01:31:27.012Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-01-24 11:03:31,2007-01-24 17:33:31,,,,Meiti,village,0.9
23.549,94.156,73.6,4.0,mb,28,123.0,,0.72,us,usp000f35z,2014-11-07T01:31:25.720Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-01-21 16:15:37,2007-01-21 22:45:37,Saigang,Kale,Kale,Yan Myo Aung,village,3.9
22.56,93.065,50.5,4.0,mb,23,115.5,,0.97,us,usp000f33s,2014-11-07T01:31:25.035Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-01-21 02:48:24,2007-01-21 09:18:24,,,,Bualpul,village,3.3
19.193,95.294,104.4,4.9,mwc,252,67.3,,0.71,us,usp000f212,2015-02-11T17:18:29.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-01-09 05:27:22,2007-01-09 11:57:22,Magway,Thayet,Aunglan,Than Bo Gyi,village,0.8
22.023,98.201,10.0,4.8,mwc,101,57.4,,0.73,us,usp000f1vu,2015-02-11T17:18:28.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-01-07 10:47:06,2007-01-07 17:17:06,Shan,Loilen,Kyethi,Kun Kyawng,village,2.8
17.395,95.918,10.0,4.6,mb,29,111.5,,1.0,us,usp000f5bn,2014-11-07T01:31:40.709Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-02-21 20:50:21,2007-02-22 03:20:21,Yangon,Yangon (North),Taikkyi,Chin Su,village,1.2
24.415,94.811,110.0,4.4,mb,13,177.4,,0.78,us,usp000f528,2014-11-07T01:31:39.352Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-02-17 23:52:39,2007-02-18 06:22:39,Saigang,Mawlaik,Paungbyin,Laing Ma Khan,village,0.8
27.087,96.821,73.7,4.4,mb,7,120.8,,1.2,us,usp000f4nw,2014-11-07T01:31:36.546Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-02-11 09:53:55,2007-02-11 16:23:55,Saigang,Hkamti,Nanyun,Khalot,village,7.5
22.492,93.728,35.0,3.7,mb,10,177.9,,0.42,us,usp000f6zh,2014-11-07T01:31:53.918Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-03-19 05:11:46,2007-03-19 11:41:46,Chin,Hakha,Hakha,Pumlen,village,1.3
26.288,95.578,84.9,3.8,mb,33,121.1,,0.6,us,usp000f6yz,2014-11-07T01:31:53.882Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-03-18 21:55:59,2007-03-19 04:25:59,Saigang,Hkamti,Lahe,Tolo,village,1.6
23.687,94.477,83.9,4.3,mb,31,116.2,,0.88,us,usp000f6nq,2014-11-07T01:31:52.310Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-03-13 22:46:43,2007-03-14 05:16:43,Saigang,Mawlaik,Mawlaik,Ywar Thit,village,0.6
24.335,94.751,91.3,4.2,mb,30,97.3,,0.66,us,usp000f6cr,2014-11-07T01:31:50.696Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-03-09 14:50:27,2007-03-09 21:20:27,Saigang,Mawlaik,Paungbyin,Man Maw,village,3.3
25.12,95.166,41.9,3.7,mb,15,144.1,,0.46,us,usp000f5vn,2014-11-07T01:31:46.253Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-03-01 03:40:50,2007-03-01 10:10:50,Saigang,Hkamti,Homalin,Ton Ma Lauk,village,5.6
18.446,94.312,56.6,4.3,mb,12,172.3,,0.68,us,usp000fawg,2014-11-07T01:32:18.498Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-29 22:24:48,2007-04-30 04:54:48,Rakhine,Thandwe,Thandwe,Zee Hpyu Kone,village,0.5
16.436,94.057,31.5,4.5,mb,84,64.9,,0.76,us,usp000faw4,2014-11-07T01:32:18.447Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-29 18:40:10,2007-04-30 01:10:10,,,,Sa Par Gyi,village,21.2
15.529,96.151,31.6,4.9,mwc,81,58.9,,0.87,us,usp000fan0,2015-02-11T17:18:34.000Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-26 05:23:49,2007-04-26 11:53:49,,,,Ban Dar Pin,village,70.2
15.531,96.209,10.0,4.1,mb,12,177.7,,0.51,us,usp000fakt,2014-11-07T01:32:17.134Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-25 18:35:35,2007-04-26 01:05:35,,,,Ban Dar Pin,village,75.0
15.649,96.386,58.0,4.5,mb,22,101.2,,0.87,us,usp000fakq,2014-11-07T01:32:17.128Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-25 17:49:25,2007-04-26 00:19:25,,,,Oke Aw Lan,village,77.5
17.712,96.174,10.0,4.5,mb,41,157.3,,0.87,us,usp000fa1w,2014-11-07T01:32:13.532Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-19 10:43:15,2007-04-19 17:13:15,Bago,Bago,Bago,Taik Gyi,village,5.8
20.442,95.955,23.1,4.5,mb,27,98.6,,0.85,us,usp000f9vt,2014-11-07T01:32:12.791Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-16 17:02:54,2007-04-16 23:32:54,Mandalay,Yamethin,Yamethin,Than Bo,village,2.4
20.476,93.649,60.8,0.0,,20,172.7,,0.82,us,usp000f9bx,2014-11-07T01:32:09.964Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-10 17:17:07,2007-04-10 23:47:07,Rakhine,Mrauk-U,Minbya,Kyway Chaung,village,24.3
22.5,94.466,83.5,3.9,mb,15,112.5,,0.97,us,usp000f9bp,2014-11-07T01:32:09.922Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-10 16:10:14,2007-04-10 22:40:14,Saigang,Yinmarbin,Kani,Ku Seik,village,2.8
24.886,95.207,125.2,4.5,mb,22,86.5,,0.91,us,usp000f8rx,2014-11-07T01:32:06.975Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-05 08:42:16,2007-04-05 15:12:16,Saigang,Hkamti,Homalin,Laung Hpaung,village,5.2
21.513,94.775,111.6,4.2,mb,14,148.1,,0.53,us,usp000f81w,2014-11-07T01:32:01.340Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-04-01 08:21:32,2007-04-01 14:51:32,Magway,Pakokku,Myaing,Htan Nge Taw,village,0.5
16.431,94.116,35.0,4.1,mb,14,178.3,,0.99,us,usp000fcub,2014-11-07T01:32:32.189Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2007-05-26 23:27:42,2007-05-27 05:57:42,,,,Boke Pin Seik,village,15.0
26.182,95.817,114.2,4.3,mb,19,138.4,,0.9,us,usp000fc1y,2014-11-07T01:32:28.492Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-05-15 23:23:24,2007-05-16 05:53:24,Saigang,Hkamti,Hkamti,,village,10.5
20.982,94.631,89.9,3.8,mb,10,180.2,,0.74,us,usp000fc1b,2014-11-07T01:32:28.424Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-05-15 17:44:10,2007-05-16 00:14:10,Magway,Pakokku,Seikphyu,Ma Gyi Kone,village,4.9
23.161,94.483,93.7,5.0,mwc,98,61.7,,0.76,us,usp000fbeq,2015-02-11T17:18:35.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-05-07 05:58:33,2007-05-07 12:28:33,Saigang,Kale,Mingin,Shwe Chaung San,village,6.5
26.141,96.622,10.0,4.1,mb,19,155.3,,1.34,us,usp000fb1k,2014-11-07T01:32:22.009Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-05-01 20:51:38,2007-05-02 03:21:38,Kachin,Myitkyina,Tanai,Nam Hkam Par,village,8.2
25.429,96.581,52.7,5.2,mwc,147,49.5,,0.82,us,usp000ff4h,2015-02-11T17:18:37.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-29 23:24:00,2007-06-30 05:54:00,Kachin,Mohnyin,Hpakant,Ka Htan Yang,village,10.0
25.946,94.24,15.4,4.8,mb,78,67.2,,1.1,us,usp000fev8,2014-11-07T01:32:45.999Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-06-25 18:09:50,2007-06-26 00:39:50,,,,Gukhanyu,village,2.8
21.348,99.994,10.0,4.3,mb,13,116.4,,0.82,us,usp000fena,2014-11-07T01:32:45.231Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-23 16:45:19,2007-06-23 23:15:19,Shan,Kengtung,Mongla,Hta Pang Long,village,9.0
21.552,99.909,12.2,5.4,mwc,205,46.1,,1.16,us,usp000femh,2015-02-11T17:18:36.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-23 08:27:48,2007-06-23 14:57:48,Shan,Kengtung,Mongla,Wan Pong,village,4.8
21.473,99.779,22.0,5.6,mwb,280,29.9,,0.87,us,usp000femg,2015-02-12T23:25:35.467Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-23 08:17:19,2007-06-23 14:47:19,Shan,Kengtung,Kengtung,Mong Wa (Upper),village,2.0
21.504,99.836,16.3,4.3,mb,38,98.6,,1.08,us,usp000femd,2014-11-07T01:32:45.056Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-23 06:53:55,2007-06-23 13:23:55,Shan,Kengtung,Mongla,Wan Lan,village,3.9
24.979,95.376,10.0,4.0,mb,24,144.1,,1.36,us,usp000fege,2014-11-07T01:32:44.610Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-21 14:26:21,2007-06-21 20:56:21,Saigang,Hkamti,Homalin,Zay Di Seik,village,5.9
26.065,96.823,46.1,4.2,mb,45,120.1,,0.84,us,usp000fdsj,2014-11-07T01:32:40.952Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-10 19:41:26,2007-06-11 02:11:26,Kachin,Myitkyina,Tanai,Ting Kauk,village,9.8
23.626,96.129,10.0,0.0,,7,133.0,,1.19,us,usp000fds8,2014-11-07T01:32:40.918Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-06-10 16:18:43,2007-06-10 22:48:43,Mandalay,Pyinoolwin,Thabeikkyin,Inn Net,village,3.2
25.308,94.742,81.3,0.0,,13,138.1,,0.87,us,usp000fdbc,2014-11-07T01:32:38.930Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2007-06-04 08:31:51,2007-06-04 15:01:51,Saigang,Hkamti,Lay Shi,,village,1.5
19.238,95.615,10.0,5.0,mwc,268,37.5,,0.92,us,usp000fhgr,2015-02-11T17:18:38.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-07-31 08:43:41,2007-07-31 15:13:41,Magway,Thayet,Aunglan,Inn Gyi Kone,village,1.4
19.297,95.587,10.0,0.0,,9,182.4,,1.02,us,usp000fhgg,2014-11-07T01:33:05.694Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-07-31 06:05:59,2007-07-31 12:35:59,Magway,Thayet,Aunglan,Gway Cho,village,1.6
19.26,95.592,10.0,4.4,mb,21,112.1,,0.8,us,usp000fhg6,2014-11-07T01:33:05.676Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-07-31 04:06:08,2007-07-31 10:36:08,Magway,Thayet,Aunglan,Kayin San,village,0.5
19.324,95.674,10.0,4.7,mb,37,99.3,,0.71,us,usp000fhfy,2014-11-07T01:33:05.622Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2007-07-31 02:34:19,2007-07-31 09:04:19,Magway,Thayet,Aunglan,Ngahlauk,village,3.1
