latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city,place_type
24.57,97.825,35.0,0.0,,11,142.1,,1.0,us,usp000g1zm,2014-11-07T01:35:17.481Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 16:34:19,2008-03-21 23:04:19,,,village
24.484,97.516,35.0,3.6,mb,12,206.6,,1.15,us,usp000g1ze,2014-11-07T01:35:17.468Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 14:20:05,2008-03-21 20:50:05,Kachin,Ton Huong,village
24.487,97.523,35.0,4.6,mb,17,123.1,,0.98,us,usp000g1zc,2014-11-07T01:35:17.463Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 14:02:33,2008-03-21 20:32:33,Kachin,Ton Huong,village
24.501,97.52,35.0,3.8,mb,18,151.9,,0.84,us,usp000g1z8,2014-11-07T01:35:17.457Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 13:46:00,2008-03-21 20:16:00,Kachin,Pang Sat,village
24.547,97.498,17.1,5.1,mwc,58,104.0,,1.07,us,usp000g1z0,2015-02-11T17:18:48.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 12:36:59,2008-03-21 19:06:59,Kachin,Au Htan Yang,village
26.628,95.903,90.0,3.9,mb,15,140.6,,0.75,us,usp000g1h3,2014-11-07T01:35:15.583Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-15 02:48:57,2008-03-15 09:18:57,Saigang,,village
19.308,95.693,15.5,4.3,mb,31,166.8,,0.72,us,usp000g1dd,2014-11-07T01:35:15.039Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-13 12:22:43,2008-03-13 18:52:43,Magway,Tha Yet Chaung,village
27.133,96.977,17.2,4.7,mb,104,68.9,,0.88,us,usp000g19n,2014-11-07T01:35:14.107Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-12 03:18:48,2008-03-12 09:48:48,Saigang,Vijaynagar,village
26.552,96.761,35.0,3.7,mb,14,146.8,,1.14,us,usp000g16a,2014-11-07T01:35:13.750Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-10 22:25:11,2008-03-11 04:55:11,Kachin,Pa Net,village
24.52,95.159,93.2,3.9,mb,41,93.8,,0.73,us,usp000g13t,2014-11-07T01:35:13.442Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-10 00:01:50,2008-03-10 06:31:50,Saigang,,village
24.8,94.838,35.0,4.3,mb,55,115.9,,0.67,us,usp000g0zq,2014-11-07T01:35:12.970Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-08 16:51:26,2008-03-08 23:21:26,Saigang,Tat Kone,village
19.502,94.377,71.4,0.0,,19,175.5,,0.9,us,usp000g0e1,2014-11-07T01:35:09.051Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-01 19:38:32,2008-03-02 02:08:32,Rakhine,Myin Kwayt,village
24.562,97.807,35.0,4.2,mb,32,122.8,,0.98,us,usp000g548,2014-11-07T01:35:45.136Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-04-29 15:02:56,2008-04-29 21:32:56,,弄腮,village
24.618,97.805,35.0,4.0,mb,27,128.3,,1.1,us,usp000g4zj,2014-11-07T01:35:44.413Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-04-27 18:09:55,2008-04-28 00:39:55,,,village
23.942,94.477,98.8,4.3,mb,41,67.8,,0.89,us,usp000g4cg,2014-11-07T01:35:40.865Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-04-20 00:30:07,2008-04-20 07:00:07,Saigang,Ma Gyi Tan,village
22.209,99.717,35.0,0.0,,8,142.0,,1.2,us,usp000g3fs,2014-11-07T01:35:34.489Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-04-09 16:42:06,2008-04-09 23:12:06,,Nuofu,town
22.553,94.376,101.1,3.9,mb,23,110.8,,0.61,us,usp000g36q,2014-11-07T01:35:31.983Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-04-06 02:23:15,2008-04-06 08:53:15,Saigang,Thit Khauk,village
26.106,96.915,30.2,4.6,mb,117,102.2,,0.61,us,usp000g32d,2014-11-07T01:35:29.863Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-04-03 22:12:54,2008-04-04 04:42:54,Kachin,,village
26.074,98.705,44.4,3.7,mb,20,130.9,,0.6,us,usp000g834,2014-11-07T01:36:07.761Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-05-30 00:22:48,2008-05-30 06:52:48,,洛玛村,village
23.409,94.759,122.1,4.1,mb,18,78.8,,1.0,us,usp000g81u,2014-11-07T01:36:07.584Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-29 13:05:44,2008-05-29 19:35:44,Saigang,Chin Chaung,village
21.778,94.15,10.0,0.0,,7,181.6,,0.55,us,usp000g7zx,2014-11-07T01:36:07.375Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-28 19:40:39,2008-05-29 02:10:39,Magway,Kyauk Oke,village
22.812,94.122,78.9,3.5,mb,14,156.4,,0.68,us,usp000g7yc,2014-11-07T01:36:07.221Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-28 03:38:26,2008-05-28 10:08:26,Saigang,Shar Taw,village
22.259,94.219,65.5,3.9,mb,18,118.0,,0.71,us,usp000g7vd,2014-11-07T01:36:06.757Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-27 01:46:18,2008-05-27 08:16:18,Magway,ကွမ်းဇဲ (ဝီကီ နေရာလွဲ),village
24.352,95.077,133.1,4.4,mb,46,98.3,,0.69,us,usp000g7cv,2014-11-07T01:36:04.071Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-21 08:00:02,2008-05-21 14:30:02,Saigang,Thet Lar Kaung Maung,village
18.606,96.242,10.0,4.0,mb,18,146.4,,0.87,us,usp000g746,2014-11-07T01:36:02.312Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-18 01:17:48,2008-05-18 07:47:48,Bago,Nat Yae Twin Ywar Haung,village
24.309,96.029,67.6,4.4,mb,31,133.7,,0.96,us,usp000g6xx,2014-11-07T01:36:01.135Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-16 04:44:11,2008-05-16 11:14:11,Saigang,Kyun Taw,village
21.463,94.577,96.9,4.0,mb,10,186.4,,0.87,us,usp000g5m8,2014-11-07T01:35:51.607Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-05-06 04:36:50,2008-05-06 11:06:50,Magway,Sa Hpe,village
25.38,96.585,35.0,4.6,mb,13,151.3,,0.85,us,usp000garj,2014-11-07T01:36:27.098Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-06-27 17:33:23,2008-06-28 00:03:23,Kachin,Ka Htan Yang,village
23.462,94.615,124.2,4.2,mb,27,75.1,,1.04,us,usp000gafv,2014-11-07T01:36:25.631Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-06-24 20:49:17,2008-06-25 03:19:17,Saigang,Htaw Thar,village
23.421,94.522,115.8,4.6,mb,16,158.8,,0.36,us,usp000ga01,2014-11-07T01:36:22.907Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-06-18 14:30:49,2008-06-18 21:00:49,Saigang,Hin Tin,village
24.571,97.565,9.4,4.1,mb,20,123.2,,0.74,us,usp000g90s,2014-11-07T01:36:17.258Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-06-09 13:44:46,2008-06-09 20:14:46,,建边村,village
24.492,95.561,10.0,4.2,mb,15,162.9,,1.08,us,usp000g8t9,2014-11-07T01:36:15.803Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-06-07 10:34:12,2008-06-07 17:04:12,Saigang,Par Pyin Khan,village
26.666,96.784,35.0,4.0,mb,12,136.6,,1.22,us,usp000g8ew,2014-11-07T01:36:13.883Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-06-03 03:42:12,2008-06-03 10:12:12,Kachin,Shin Long Gar,village
23.582,94.596,86.7,3.9,mb,28,127.1,,0.8,us,usp000gdby,2014-11-07T01:36:43.889Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-28 23:02:49,2008-07-29 05:32:49,Saigang,Man Nwe,village
23.577,94.642,94.2,5.2,mb,276,53.7,,0.69,us,usp000gd9n,2014-11-07T01:36:43.553Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-27 22:42:05,2008-07-28 05:12:05,Saigang,Kyoke Thar,village
21.787,94.272,67.9,4.4,mb,48,69.8,,1.07,us,usp000gd99,2014-11-07T01:36:43.470Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-27 19:05:23,2008-07-28 01:35:23,Magway,Shaw Hpyu Pin,village
22.973,94.006,40.3,4.0,mb,36,108.7,,0.85,us,usp000gd7f,2014-11-07T01:36:43.322Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-27 01:04:55,2008-07-27 07:34:55,Saigang,Har Khar,village
22.899,94.416,103.8,4.2,mb,38,112.9,,0.74,us,usp000gd4m,2014-11-07T01:36:42.963Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-25 18:09:39,2008-07-26 00:39:39,Saigang,In Kyin Taung,village
25.049,95.066,103.8,4.4,mb,15,173.5,,1.18,us,usp000gcgq,2014-11-07T01:36:39.926Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-18 13:10:02,2008-07-18 19:40:02,Saigang,Man Maw,village
26.707,96.538,129.0,3.7,mb,6,146.2,,0.22,us,usp000gbsh,2014-11-07T01:36:36.304Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-09 23:18:22,2008-07-10 05:48:22,Kachin,Ta Ron,village
22.665,94.352,100.1,3.9,mb,19,115.8,,0.67,us,usp000gbq3,2014-11-07T01:36:35.963Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-09 05:03:19,2008-07-09 11:33:19,Saigang,Za Na Hpoke,village
25.972,95.33,72.0,4.9,mwc,112,65.0,,0.78,us,usp000gbh9,2015-02-11T17:18:53.000Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-07-07 02:50:36,2008-07-07 09:20:36,Saigang,Maw Law,village
23.748,93.896,45.9,3.9,mb,18,157.8,,0.78,us,usp000ghxq,2014-11-07T01:37:16.278Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-09-29 04:59:10,2008-09-29 11:29:10,Chin,Mawngzang (Mong Zan),village
20.947,92.689,35.0,4.1,mb,13,199.3,,0.72,us,usp000ghtd,2014-11-07T01:37:15.489Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-27 03:29:07,2008-09-27 09:59:07,Rakhine,Khar Lar U,village
15.681,96.177,35.0,4.0,mb,7,194.8,,0.54,us,usp000ghhw,2014-11-07T01:37:14.301Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-22 18:13:08,2008-09-23 00:43:08,,Kin Wun,village
15.583,96.081,35.0,5.2,mwc,226,50.7,,0.74,us,usp000ghhg,2015-02-11T17:18:57.000Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-22 13:30:38,2008-09-22 20:00:38,,Ban Dar Pin,village
25.203,96.653,35.0,0.0,,7,145.6,,0.83,us,usp000ghad,2014-11-07T01:37:13.287Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-18 20:33:19,2008-09-19 03:03:19,Kachin,Pint Thar,village
22.103,94.566,70.0,0.0,,18,167.6,,0.87,us,usp000gh4m,2014-11-07T01:37:12.418Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-16 04:25:38,2008-09-16 10:55:38,Saigang,Taung Yin,village
24.893,97.92,26.8,3.8,mb,15,126.4,,0.63,us,usp000ggyb,2014-11-07T01:37:11.511Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-09-12 22:34:27,2008-09-13 05:04:27,,龙门,village
26.662,96.773,60.8,4.2,mb,12,129.2,,0.55,us,usp000ggtu,2014-11-07T01:37:10.715Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-10 19:07:16,2008-09-11 01:37:16,Kachin,Shin Long Gar,village
24.861,98.829,10.0,0.0,,7,155.2,,0.8,us,usp000ggtc,2014-11-07T01:37:10.648Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-09-10 15:49:43,2008-09-10 22:19:43,,东松村,village
15.758,94.683,35.0,4.5,mb,16,172.4,,0.5,us,usp000ggkj,2014-11-07T01:37:08.655Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2008-09-07 12:54:30,2008-09-07 19:24:30,,Htan Pin Kone,village
24.923,97.758,17.1,4.2,mb,32,127.7,,1.02,us,usp000ggja,2014-11-07T01:37:08.463Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-09-06 19:31:55,2008-09-07 02:01:55,,石竹河,village
26.017,95.131,80.8,4.4,mb,22,117.1,,0.63,us,usp000gge6,2014-11-07T01:37:07.765Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-09-04 20:33:37,2008-09-05 03:03:37,,Choklangan,village
24.869,97.78,10.0,5.0,mwc,71,54.4,,0.94,us,usp000gg9z,2015-02-11T17:18:56.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-09-03 06:27:25,2008-09-03 12:57:25,Kachin,石竹河,village
24.882,98.012,7.6,4.1,mb,21,78.6,,0.98,us,usp000gg8n,2014-11-07T01:37:06.766Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-09-02 18:59:20,2008-09-03 01:29:20,,,village
24.765,97.655,10.0,4.0,mb,16,142.8,,1.07,us,usp000gg21,2014-11-07T01:37:02.228Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-31 04:06:46,2008-08-31 10:36:46,,Xima,town
26.035,95.676,99.9,4.3,mb,34,113.9,,0.94,us,usp000gg0j,2014-11-07T01:37:01.964Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-08-30 14:41:48,2008-08-30 21:11:48,Saigang,Sin Thay,village
24.97,98.05,20.0,4.6,mb,51,78.4,,0.74,us,usp000gf87,2014-11-07T01:36:57.760Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-22 12:06:18,2008-08-22 18:36:18,,Mangzhang,town
24.756,97.675,21.2,3.9,mb,17,142.6,,1.04,us,usp000gf64,2014-11-07T01:36:57.497Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-21 16:39:04,2008-08-21 23:09:04,,Xima,town
24.839,98.209,10.0,0.0,,8,160.1,,1.01,us,usp000gf5q,2014-11-07T01:36:57.449Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-21 12:36:52,2008-08-21 19:06:52,,Mengsong,village
25.039,97.697,10.0,6.0,mwc,235,32.8,,0.88,us,usp000gf5p,2015-02-11T17:18:55.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-21 12:24:30,2008-08-21 18:54:30,Kachin,Sa Hpar,village
24.862,97.82,37.3,4.9,mb,98,60.0,,1.36,us,usp000gf5n,2015-02-12T22:12:06.234Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-21 12:20:58,2008-08-21 18:50:58,,石竹河,village
25.051,97.919,45.5,5.0,mwc,182,29.9,,0.67,us,usp000gf1k,2015-02-11T17:18:55.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-08-19 21:35:17,2008-08-20 04:05:17,,Sudian,town
22.755,94.645,122.8,0.0,,9,145.5,,0.48,us,usp000gemk,2014-11-07T01:36:53.818Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-08-14 04:47:17,2008-08-14 11:17:17,Saigang,Nan Su,village
26.795,97.093,35.0,4.5,mb,16,142.8,,1.11,us,usp000geg9,2014-11-07T01:36:53.353Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-08-12 09:18:59,2008-08-12 15:48:59,Kachin,Khashi,village
24.969,96.49,3.8,4.0,mb,11,155.8,,1.25,us,usp000ge7a,2014-11-07T01:36:51.843Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-08-08 17:30:08,2008-08-09 00:00:08,Kachin,Ta Kwin,village
16.129,94.632,28.5,4.9,mb,22,154.7,,1.09,us,usp000gmea,2014-11-07T01:37:34.401Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2008-10-30 12:22:35,2008-10-30 18:52:35,Ayeyarwady,Kauk Kwayt,village
21.22,93.577,51.9,4.2,mb,31,146.4,,0.69,us,usp000gknv,2014-11-07T01:37:30.767Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-10-20 14:32:34,2008-10-20 21:02:34,Chin,M'kuiimnu,town
15.798,96.145,35.0,4.1,mb,8,204.0,,0.34,us,usp000gkd6,2014-11-07T01:37:29.772Z,,near the south coast of Myanmar,MM,Asia,earthquake,0,0,1,,,2008-10-16 17:53:53,2008-10-17 00:23:53,,Chaung Thit Pauk,village
23.403,93.893,65.0,4.6,mb,59,69.5,,0.88,us,usp000gjph,2014-11-07T01:37:25.142Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-10-08 06:46:23,2008-10-08 13:16:23,Chin,Tampi,village
24.911,96.438,10.0,3.9,mb,27,125.7,,1.26,us,usp000gja2,2014-11-07T01:37:23.503Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-10-04 11:36:40,2008-10-04 18:06:40,Kachin,Kyun Pin Thar,village
23.504,93.577,54.8,0.0,,16,160.0,,0.59,us,usp000gj85,2014-11-07T01:37:23.122Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-10-03 17:00:38,2008-10-03 23:30:38,Chin,Tungzang,village
22.824,94.049,87.1,4.6,mb,64,77.0,,0.64,us,usp000gpnb,2014-11-07T01:37:48.917Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-11-29 06:54:53,2008-11-29 13:24:53,Saigang,Min Hla,village
19.367,95.512,83.1,4.7,mb,64,76.8,,0.77,us,usp000gne4,2014-11-07T01:37:43.291Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-11-11 02:19:18,2008-11-11 08:49:18,Magway,Sat Su Wa,village
19.323,95.221,35.0,4.1,mb,21,179.1,,1.2,us,usp000gne3,2014-11-07T01:37:43.289Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-11-11 02:18:45,2008-11-11 08:48:45,Magway,Pi Tauk Kone,village
23.023,94.572,108.0,4.7,mb,108,66.2,,0.68,us,usp000gndr,2014-11-07T01:37:43.247Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-11-10 20:55:04,2008-11-11 03:25:04,Saigang,Mauk Tet,village
23.966,97.84,35.0,0.0,,7,166.0,,0.36,us,usp000grjz,2014-11-07T01:38:03.180Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-12-27 00:08:40,2008-12-27 06:38:40,,大等贺,village
24.854,97.785,10.0,3.8,mb,23,123.7,,0.76,us,usp000grgz,2014-11-07T01:38:02.963Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-12-26 07:27:45,2008-12-26 13:57:45,Kachin,Laisin,village
