latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,district,township,nearest_city,place_type,distance_km
25.0102,96.3972,47.43,4.4,mb,,43.0,2.06,0.87,us,ems_201801_639385,2018-01-05T15:17:33.040Z,"Hopin, Kachin, Myanmar (Burma)","109km WSW of Myitkyina, Burma",MM,Asia,earthquake,1515080200,1515078039,1,,,2018-01-04 15:00:39,2018-01-04 21:30:39,Kachin,Mohnyin,Mohnyin,LwinOo,village,3.1
17.715,94.3801,35.14,4.1,mb,,185.0,4.402,0.55,us,ems_201801_639764,2018-01-06T23:31:44.040Z,Myanmar (Burma),"109km NNW of Pathein, Burma",MM,Asia,earthquake,1515281541,1515279417,1,,,2018-01-06 22:56:57,2018-01-07 05:26:57,,,,Sat Thwar,village,14.4
24.7561,94.9132,22.77,5.5,mww,,31.0,0.765,0.86,us,ems_201801_639817,2018-01-09T17:05:48.040Z,"Shwe Pyi Aye, Sagaing Region, Myanmar (Burma)","86km E of Yairipok, India",MM,Asia,earthquake,1515308094,1515307634,1,,,2018-01-07 06:47:14,2018-01-07 13:17:14,Saigang,Hkamti,Homalin,Let Pan Thar,village,2.1
18.363,96.0795,10.0,6.0,mww,,29.0,2.753,1.02,us,ems_201801_640704,2018-01-15T17:18:15.606Z,"Bago Region, Myanmar (Burma)","39km WSW of Pyu, Burma",MM,Asia,earthquake,1515695660,1515695184,1,,,2018-01-11 18:26:24,2018-01-12 00:56:24,Bago,Bago,Kyauktaga,Sar Byin Village,village,24.6
18.3339,96.0976,10.0,5.3,mb,,53.0,2.742,0.97,us,ems_201801_640708,2018-01-13T16:10:30.040Z,"Bago Region, Myanmar (Burma)","39km WSW of Pyu, Burma",MM,Asia,earthquake,1515696660,1515695892,1,,,2018-01-11 18:38:12,2018-01-12 01:08:12,Bago,Bago,Kyauktaga,Sar Byin Village,village,22.1
18.4477,96.1748,10.0,5.2,mb,,62.0,2.651,1.06,us,us2000cifw,2018-01-11T20:00:08.691Z,"Bago Region, Myanmar (Burma)","27km W of Pyu, Burma",MM,Asia,earthquake,1515697351,1515696179,1,,,2018-01-11 18:42:59,2018-01-12 01:12:59,Bago,Taungoo,Phyu,Sar Byin Village,village,21.0
18.4395,96.0621,10.0,5.2,mb,,28.0,3.558,1.08,us,ems_201801_640711,2018-01-13T16:49:43.040Z,"Bago Region, Myanmar (Burma)","39km W of Pyu, Burma",MM,Asia,earthquake,1515697017,1515696239,1,,,2018-01-11 18:43:59,2018-01-12 01:13:59,Bago,Bago,Kyauktaga,Nyan Lel,village,29.0
18.54,96.16,10.0,4.6,mb,,,,,,ems_201801_640742,2018-01-12T07:46:00.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1515704329,1515701320,1,,,2018-01-11 20:08:40,2018-01-12 02:38:40,Bago,Taungoo,Phyu,Lay Ein Su,village,25.3
18.3209,96.0559,10.0,4.3,mb,,96.0,2.744,1.35,us,ems_201801_640767,2018-01-15T06:02:56.348Z,"Bago Region, Myanmar (Burma)","43km WSW of Pyu, Burma",MM,Asia,earthquake,1515713946,1515709843,1,,,2018-01-11 22:30:43,2018-01-12 05:00:43,Bago,Bago,Kyauktaga,Chaung Sauk,village,23.6
18.4907,96.126,29.1,4.4,mb,,158.0,2.673,0.74,us,us2000ciql,2018-01-13T08:30:04.086Z,"Bago Region, Myanmar (Burma)","32km W of Pyu, Burma",MM,Asia,earthquake,1515733042,1515730567,1,,,2018-01-12 04:16:07,2018-01-12 10:46:07,Bago,Taungoo,Phyu,Sar Byin Village,village,28.0
18.3661,96.2332,10.0,4.8,mb,,133.0,2.574,0.72,us,us2000ciw6,2018-01-13T09:30:56.181Z,"Bago Region, Myanmar (Burma)","24km WSW of Pyu, Burma",MM,Asia,earthquake,1515772123,1515770635,1,,,2018-01-12 15:23:55,2018-01-12 21:53:55,Bago,Bago,Kyauktaga,Sar Byin Village,village,10.2
16.603,95.866,10.0,3.5,ml,,201.0,3.466,0.44,us,ems_201801_641296,2018-01-14T23:18:06.786Z,"Yangon Region, Myanmar (Burma)","14km SSW of Twante, Burma",MM,Asia,earthquake,1515971891,1515831586,1,,,2018-01-13 08:19:46,2018-01-13 14:49:46,Yangon,Yangon (South),Twantay,Taw Ku,village,1.0
18.36,96.09,2.0,4.6,mb,,,,,,ems_201801_641133,2018-01-14T07:31:00.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1515887235,1515886184,1,,,2018-01-13 23:29:44,2018-01-14 05:59:44,Bago,Bago,Kyauktaga,Sar Byin Village,village,23.5
18.32,96.21,10.0,4.7,mb,,,,,,ems_201801_641251,2018-01-15T15:51:00.000Z,"Bago Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1515953579,1515952195,1,,,2018-01-14 17:49:55,2018-01-15 00:19:55,Bago,Bago,Kyauktaga,Sar Byin Village,village,10.2
24.5605,94.9791,103.26,4.1,mb,,69.0,0.701,1.3,us,ems_201801_641771,2018-01-17T15:38:03.040Z,"Sagaing Region, Myanmar (Burma)","93km E of Yairipok, India",MM,Asia,earthquake,1516203580,1516101782,1,,,2018-01-16 11:23:02,2018-01-16 17:53:02,Saigang,Hkamti,Homalin,Nat Nan,village,2.8
25.19,95.02,89.0,4.5,mb,,,,,,ems_201801_641883,2018-01-18T13:04:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar,MM,Asia,earthquake,1516251516,1516241010,1,,,2018-01-18 02:03:30,2018-01-18 08:33:30,Saigang,Hkamti,Homalin,Maing Taung (Chin),village,2.2
24.01,94.72,85.0,4.2,mb,,,,,,ems_201801_642349,2018-01-20T16:04:00.000Z,"Sagaing Region, Myanmar (Burma)",Myanmar-india Border Region,MM,Asia,earthquake,1516444262,1516442806,1,,,2018-01-20 10:06:46,2018-01-20 16:36:46,Saigang,Mawlaik,Paungbyin,Pauk Kone,village,5.6
