latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt,state_region,nearest_city
26.232,96.749,33.0,4.7,mb,,,,1.0,us,usp0006aqf,2014-11-07T00:55:16.521Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-04-06 07:16:59,1994-04-06 13:46:59,Kachin,Myitkyina
26.188,96.867,33.0,5.9,mw,,,,1.0,us,usp0006aqe,2015-02-12T20:16:32.507Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-04-06 07:03:27,1994-04-06 13:33:27,Kachin,Myitkyina
20.65,94.052,76.2,4.8,mb,,,,1.3,us,usp0006ebt,2014-11-07T00:55:42.431Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-06-15 22:16:12,1994-06-16 04:46:12,Magway,Bagan
25.21,94.961,102.3,4.5,mb,,,,1.1,us,usp0006dj8,2014-11-07T00:55:36.582Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-06-02 13:26:08,1994-06-02 19:56:08,Saigang,Kalay
20.53,94.144,33.0,4.6,mb,,,,1.2,us,usp0006dbk,2014-11-07T00:55:32.697Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-05-29 14:52:58,1994-05-29 21:22:58,Magway,Magway
20.477,93.994,33.0,4.6,mb,,,,0.9,us,usp0006dbj,2014-11-07T00:55:32.694Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-05-29 14:35:54,1994-05-29 21:05:54,Magway,Magway
20.556,94.16,35.6,6.5,mw,,,,1.0,us,usp0006dbh,2015-02-12T21:20:29.613Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-05-29 14:11:50,1994-05-29 20:41:50,Magway,Magway
24.585,94.494,98.8,4.7,mb,,,,0.7,us,usp0006d9q,2014-11-07T00:55:32.281Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-05-28 07:12:30,1994-05-28 13:42:30,Saigang,Kalay
25.474,94.987,33.0,4.0,mb,,,,1.2,us,usp0006cq1,2014-11-07T00:55:29.131Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-05-17 09:02:55,1994-05-17 15:32:55,Saigang,Myitkyina
24.802,94.548,76.3,5.0,mb,,,,1.1,us,usp0006c4k,2014-11-07T00:55:26.715Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-05-05 10:43:02,1994-05-05 17:13:02,,Kalay
25.895,95.643,104.0,4.8,mb,,,,1.2,us,usp0006c43,2014-11-07T00:55:26.663Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-05-05 06:04:02,1994-05-05 12:34:02,Saigang,Myitkyina
17.974,96.415,12.3,5.8,mw,,,,1.1,us,usp0006h6h,2015-02-12T21:43:27.370Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-08-19 21:02:45,1994-08-20 03:32:45,Bago,Bago
24.721,95.2,121.7,6.1,mw,,,,1.0,us,usp0006gqk,2015-02-12T22:29:47.653Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-08-08 21:08:31,1994-08-09 03:38:31,Saigang,Kalay
21.514,93.981,34.1,5.8,mwb,,,,0.9,us,usp0006gg9,2015-02-12T22:01:06.728Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-08-03 14:59:57,1994-08-03 21:29:57,Chin,Hakha
22.166,98.52,33.0,4.5,mb,,,,1.2,us,usp0006jx0,2014-11-07T00:56:19.539Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-09-23 17:46:47,1994-09-24 00:16:47,Shan,Lashio
24.805,94.564,86.3,4.7,mb,,,,1.1,us,usp0006hx6,2014-11-07T00:56:13.264Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-09-03 15:46:13,1994-09-03 22:16:13,,Kalay
23.154,99.369,44.3,4.2,mb,,,,0.7,us,usp0006mpu,2014-11-07T00:56:33.641Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,1994-10-25 12:58:36,1994-10-25 19:28:36,,Lashio
24.163,94.497,92.2,4.8,mb,,,,1.1,us,usp0006may,2014-11-07T00:56:31.973Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-10-18 20:45:02,1994-10-19 03:15:02,Saigang,Kalay
24.21,94.639,86.9,4.5,mb,,,,0.8,us,usp0006mar,2014-11-07T00:56:31.905Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,1994-10-18 17:00:03,1994-10-18 23:30:03,Saigang,Kalay
21.509,93.27,33.0,4.7,mb,,,,1.0,us,usp0006p86,2014-11-07T00:56:50.614Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-11-25 21:02:08,1994-11-26 03:32:08,Chin,Hakha
24.995,96.192,96.9,4.2,mb,,,,0.9,us,usp0006p13,2014-11-07T00:56:49.772Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-11-22 00:16:38,1994-11-22 06:46:38,Kachin,Myitkyina
25.54,96.657,14.0,5.9,mw,,,,1.2,us,usp0006p03,2015-02-12T22:34:23.257Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-11-21 08:16:34,1994-11-21 14:46:34,Kachin,Myitkyina
24.846,95.311,144.1,4.8,mb,,,,0.8,us,usp0006n1g,2014-11-07T00:56:38.176Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,1994-11-02 09:51:18,1994-11-02 16:21:18,Saigang,Bhamo
